pid,group,matrix_name,condition,response
181,Human,FAVvsMJP,together,6
181,Human,FAVvsP,together,0
181,Human,MDvsMIP/MJP,together,5
181,Human,FAVvsMJP,opposed,6
181,Human,FAVvsP,opposed,0
181,Human,FAVvsMJP,together,6
181,Human,MDvsMIP/MJP,together,4
182,Human,MDvsMIP/MJP,opposed,8
182,Human,FAVvsP,together,11
182,Human,MDvsMIP/MJP,together,2
182,Human,FAVvsP,opposed,6
182,Human,FAVvsMJP,opposed,12
182,Human,FAVvsP,together,10
182,Human,FAVvsP,opposed,8
182,Human,FAVvsMJP,together,10
182,Human,MDvsMIP/MJP,together,11
182,Human,MDvsMIP/MJP,opposed,12
182,Human,FAVvsMJP,opposed,5
182,Human,FAVvsMJP,together,9
183,Human,MDvsMIP/MJP,together,0
183,Human,MDvsMIP/MJP,opposed,0
183,Human,FAVvsMJP,opposed,8
183,Human,MDvsMIP/MJP,opposed,9
183,Human,FAVvsP,together,4
183,Human,FAVvsP,opposed,6
183,Human,FAVvsMJP,together,6
183,Human,MDvsMIP/MJP,together,3
183,Human,FAVvsMJP,opposed,6
183,Human,FAVvsP,together,5
183,Human,FAVvsP,opposed,5
183,Human,FAVvsMJP,together,3
184,Human,FAVvsP,opposed,8
184,Human,FAVvsP,together,10
184,Human,MDvsMIP/MJP,together,4
184,Human,FAVvsMJP,opposed,6
184,Human,FAVvsMJP,together,6
184,Human,MDvsMIP/MJP,opposed,4
184,Human,FAVvsMJP,together,0
184,Human,FAVvsP,opposed,0
184,Human,MDvsMIP/MJP,opposed,6
184,Human,FAVvsMJP,opposed,6
184,Human,FAVvsP,together,12
184,Human,MDvsMIP/MJP,together,3
185,Human,FAVvsP,together,12
185,Human,MDvsMIP/MJP,opposed,0
185,Human,FAVvsP,opposed,0
185,Human,FAVvsMJP,together,0
185,Human,MDvsMIP/MJP,together,0
185,Human,FAVvsP,opposed,6
185,Human,FAVvsMJP,opposed,12
185,Human,MDvsMIP/MJP,together,0
185,Human,MDvsMIP/MJP,opposed,6
185,Human,FAVvsMJP,opposed,12
185,Human,FAVvsP,together,1
185,Human,FAVvsMJP,together,0
186,Human,FAVvsP,together,0
186,Human,MDvsMIP/MJP,opposed,0
186,Human,FAVvsP,opposed,0
186,Human,FAVvsP,together,0
186,Human,FAVvsMJP,together,6
186,Human,MDvsMIP/MJP,together,0
186,Human,FAVvsP,opposed,0
186,Human,FAVvsMJP,opposed,6
186,Human,FAVvsMJP,together,6
186,Human,FAVvsMJP,opposed,6
186,Human,MDvsMIP/MJP,together,0
186,Human,MDvsMIP/MJP,opposed,0
187,Human,FAVvsP,opposed,10
187,Human,FAVvsMJP,opposed,5
187,Human,FAVvsP,together,8
187,Human,FAVvsP,together,8
187,Human,FAVvsP,opposed,5
187,Human,FAVvsMJP,together,8
187,Human,MDvsMIP/MJP,opposed,7
187,Human,MDvsMIP/MJP,together,6
187,Human,FAVvsMJP,together,6
187,Human,FAVvsMJP,opposed,10
187,Human,MDvsMIP/MJP,together,7
187,Human,MDvsMIP/MJP,opposed,4
188,Human,FAVvsP,opposed,9
188,Human,FAVvsMJP,opposed,5
188,Human,FAVvsP,opposed,10
188,Human,MDvsMIP/MJP,together,0
188,Human,MDvsMIP/MJP,opposed,8
188,Human,FAVvsMJP,together,8
188,Human,MDvsMIP/MJP,opposed,9
188,Human,FAVvsP,together,2
188,Human,FAVvsMJP,opposed,1
188,Human,FAVvsMJP,together,0
188,Human,FAVvsP,together,1
188,Human,MDvsMIP/MJP,together,10
189,Human,FAVvsP,opposed,0
189,Human,MDvsMIP/MJP,together,5
189,Human,FAVvsMJP,together,8
189,Human,FAVvsMJP,together,6
189,Human,FAVvsP,opposed,12
189,Human,FAVvsP,together,8
189,Human,FAVvsMJP,opposed,10
189,Human,MDvsMIP/MJP,opposed,5
189,Human,MDvsMIP/MJP,opposed,9
189,Human,FAVvsMJP,opposed,7
189,Human,FAVvsP,together,7
189,Human,MDvsMIP/MJP,together,6
190,Human,MDvsMIP/MJP,together,5
190,Human,MDvsMIP/MJP,together,3
190,Human,MDvsMIP/MJP,opposed,7
190,Human,FAVvsMJP,opposed,8
190,Human,FAVvsMJP,opposed,7
190,Human,FAVvsP,opposed,1
190,Human,FAVvsP,together,0
190,Human,FAVvsP,opposed,7
190,Human,FAVvsP,together,6
190,Human,MDvsMIP/MJP,opposed,7
190,Human,FAVvsMJP,together,3
190,Human,FAVvsMJP,together,5
191,Human,MDvsMIP/MJP,together,0
191,Human,FAVvsP,opposed,0
191,Human,FAVvsP,opposed,12
191,Human,FAVvsMJP,together,0
191,Human,MDvsMIP/MJP,together,0
191,Human,FAVvsMJP,opposed,6
191,Human,FAVvsP,together,0
191,Human,MDvsMIP/MJP,opposed,0
191,Human,FAVvsP,together,0
191,Human,FAVvsMJP,opposed,12
191,Human,MDvsMIP/MJP,opposed,0
191,Human,FAVvsMJP,together,0
192,Human,FAVvsMJP,opposed,6
192,Human,FAVvsMJP,opposed,6
192,Human,MDvsMIP/MJP,opposed,6
192,Human,MDvsMIP/MJP,opposed,3
192,Human,MDvsMIP/MJP,together,0
192,Human,FAVvsP,together,0
192,Human,FAVvsP,together,0
192,Human,MDvsMIP/MJP,together,0
192,Human,FAVvsP,opposed,0
192,Human,FAVvsP,opposed,12
192,Human,FAVvsMJP,together,6
192,Human,FAVvsMJP,together,6
193,Human,FAVvsP,together,0
193,Human,FAVvsP,opposed,0
193,Human,MDvsMIP/MJP,opposed,4
193,Human,FAVvsMJP,opposed,6
193,Human,FAVvsP,opposed,1
193,Human,MDvsMIP/MJP,opposed,6
193,Human,FAVvsP,together,0
193,Human,MDvsMIP/MJP,together,6
193,Human,FAVvsMJP,together,6
193,Human,FAVvsMJP,opposed,7
193,Human,FAVvsMJP,together,5
193,Human,MDvsMIP/MJP,together,6
194,Human,FAVvsP,opposed,0
194,Human,MDvsMIP/MJP,together,7
194,Human,FAVvsP,opposed,0
194,Human,MDvsMIP/MJP,opposed,9
194,Human,FAVvsMJP,opposed,4
194,Human,MDvsMIP/MJP,together,11
194,Human,MDvsMIP/MJP,opposed,8
194,Human,FAVvsP,together,10
194,Human,FAVvsMJP,opposed,1
194,Human,FAVvsP,together,0
194,Human,FAVvsMJP,together,11
194,Human,FAVvsMJP,together,7
195,Human,FAVvsP,opposed,3
195,Human,MDvsMIP/MJP,opposed,8
195,Human,FAVvsMJP,together,8
195,Human,FAVvsMJP,together,3
195,Human,FAVvsMJP,opposed,6
195,Human,FAVvsMJP,opposed,5
195,Human,FAVvsP,together,0
195,Human,MDvsMIP/MJP,together,6
195,Human,FAVvsP,opposed,0
195,Human,MDvsMIP/MJP,together,6
195,Human,FAVvsP,together,0
195,Human,MDvsMIP/MJP,opposed,10
196,Human,FAVvsMJP,opposed,9
196,Human,FAVvsP,together,0
196,Human,FAVvsMJP,together,1
196,Human,FAVvsMJP,opposed,9
196,Human,FAVvsP,together,0
196,Human,FAVvsP,opposed,9
196,Human,MDvsMIP/MJP,opposed,0
196,Human,MDvsMIP/MJP,together,0
196,Human,MDvsMIP/MJP,together,0
196,Human,FAVvsP,opposed,6
196,Human,MDvsMIP/MJP,opposed,0
196,Human,FAVvsMJP,together,3
197,Human,FAVvsMJP,together,6
197,Human,FAVvsMJP,opposed,6
197,Human,MDvsMIP/MJP,together,1
197,Human,FAVvsP,opposed,4
197,Human,FAVvsP,together,0
197,Human,MDvsMIP/MJP,together,3
197,Human,MDvsMIP/MJP,opposed,0
197,Human,FAVvsP,opposed,0
197,Human,FAVvsMJP,opposed,7
197,Human,FAVvsP,together,0
197,Human,FAVvsMJP,together,0
197,Human,MDvsMIP/MJP,opposed,0
198,Human,FAVvsP,opposed,7
198,Human,FAVvsMJP,together,2
198,Human,FAVvsMJP,opposed,4
198,Human,MDvsMIP/MJP,opposed,3
198,Human,MDvsMIP/MJP,together,4
198,Human,MDvsMIP/MJP,opposed,2
198,Human,FAVvsP,together,4
198,Human,FAVvsP,together,7
198,Human,FAVvsMJP,opposed,0
198,Human,MDvsMIP/MJP,together,7
198,Human,FAVvsMJP,together,7
198,Human,FAVvsP,opposed,8
199,Human,FAVvsP,together,0
199,Human,MDvsMIP/MJP,together,0
199,Human,FAVvsP,opposed,12
199,Human,MDvsMIP/MJP,opposed,0
199,Human,FAVvsMJP,opposed,12
199,Human,FAVvsP,together,0
199,Human,MDvsMIP/MJP,opposed,0
199,Human,FAVvsMJP,together,0
199,Human,FAVvsP,opposed,12
199,Human,MDvsMIP/MJP,together,0
199,Human,FAVvsMJP,opposed,12
199,Human,FAVvsMJP,together,0
200,Human,FAVvsP,together,0
200,Human,MDvsMIP/MJP,together,0
200,Human,FAVvsMJP,opposed,12
200,Human,FAVvsP,together,0
200,Human,MDvsMIP/MJP,opposed,6
200,Human,MDvsMIP/MJP,together,6
200,Human,FAVvsMJP,together,0
200,Human,FAVvsMJP,together,0
200,Human,MDvsMIP/MJP,opposed,6
200,Human,FAVvsP,opposed,12
200,Human,FAVvsMJP,opposed,12
200,Human,FAVvsP,opposed,12
201,Human,MDvsMIP/MJP,together,2
201,Human,MDvsMIP/MJP,opposed,4
201,Human,FAVvsP,opposed,2
201,Human,FAVvsMJP,opposed,10
201,Human,MDvsMIP/MJP,together,1
201,Human,FAVvsMJP,together,1
201,Human,FAVvsP,opposed,10
201,Human,MDvsMIP/MJP,opposed,6
201,Human,FAVvsMJP,together,9
201,Human,FAVvsP,together,6
201,Human,FAVvsP,together,9
201,Human,FAVvsMJP,opposed,2
202,Human,FAVvsMJP,together,6
202,Human,MDvsMIP/MJP,opposed,6
202,Human,FAVvsP,together,0
202,Human,FAVvsMJP,opposed,5
202,Human,MDvsMIP/MJP,opposed,12
202,Human,FAVvsP,together,9
202,Human,FAVvsP,opposed,12
202,Human,FAVvsMJP,together,6
202,Human,FAVvsMJP,opposed,12
202,Human,FAVvsP,opposed,12
202,Human,MDvsMIP/MJP,together,2
202,Human,MDvsMIP/MJP,together,6
203,Human,MDvsMIP/MJP,opposed,7
203,Human,FAVvsP,opposed,2
203,Human,FAVvsMJP,opposed,7
203,Human,FAVvsP,together,0
203,Human,MDvsMIP/MJP,together,0
203,Human,FAVvsP,opposed,5
203,Human,FAVvsMJP,opposed,7
203,Human,FAVvsP,together,0
203,Human,FAVvsMJP,together,5
203,Human,MDvsMIP/MJP,together,3
203,Human,FAVvsMJP,together,5
203,Human,MDvsMIP/MJP,opposed,6
204,Human,FAVvsP,opposed,10
204,Human,FAVvsMJP,together,0
204,Human,FAVvsP,opposed,12
204,Human,FAVvsMJP,opposed,6
204,Human,MDvsMIP/MJP,together,2
204,Human,FAVvsP,together,2
204,Human,MDvsMIP/MJP,opposed,7
204,Human,FAVvsMJP,together,1
204,Human,MDvsMIP/MJP,together,3
204,Human,FAVvsP,together,4
204,Human,MDvsMIP/MJP,opposed,4
204,Human,FAVvsMJP,opposed,9
205,Human,FAVvsMJP,together,7
205,Human,FAVvsMJP,opposed,10
205,Human,MDvsMIP/MJP,together,9
205,Human,FAVvsP,together,8
205,Human,FAVvsP,opposed,2
205,Human,MDvsMIP/MJP,together,3
205,Human,FAVvsMJP,together,6
205,Human,FAVvsMJP,opposed,11
205,Human,MDvsMIP/MJP,opposed,1
205,Human,MDvsMIP/MJP,opposed,10
205,Human,FAVvsP,together,9
205,Human,FAVvsP,opposed,5
206,Human,FAVvsP,opposed,4
206,Human,FAVvsP,opposed,9
206,Human,FAVvsMJP,together,1
206,Human,MDvsMIP/MJP,together,3
206,Human,FAVvsP,together,0
206,Human,FAVvsP,together,0
206,Human,FAVvsMJP,together,0
206,Human,MDvsMIP/MJP,together,2
206,Human,FAVvsMJP,opposed,7
206,Human,MDvsMIP/MJP,opposed,7
206,Human,MDvsMIP/MJP,opposed,11
206,Human,FAVvsMJP,opposed,11
207,Human,FAVvsP,together,0
207,Human,MDvsMIP/MJP,opposed,0
207,Human,FAVvsP,together,0
207,Human,FAVvsMJP,together,0
207,Human,MDvsMIP/MJP,together,0
207,Human,FAVvsMJP,together,0
207,Human,FAVvsMJP,opposed,12
207,Human,FAVvsP,opposed,12
207,Human,MDvsMIP/MJP,together,0
207,Human,MDvsMIP/MJP,opposed,0
207,Human,FAVvsMJP,opposed,12
207,Human,FAVvsP,opposed,12
208,Human,FAVvsMJP,opposed,12
208,Human,FAVvsMJP,together,0
208,Human,MDvsMIP/MJP,together,0
208,Human,FAVvsP,opposed,6
208,Human,FAVvsMJP,opposed,7
208,Human,FAVvsMJP,together,4
208,Human,MDvsMIP/MJP,opposed,7
208,Human,MDvsMIP/MJP,opposed,7
208,Human,FAVvsP,opposed,4
208,Human,FAVvsP,together,0
208,Human,MDvsMIP/MJP,together,0
208,Human,FAVvsP,together,0
209,Human,MDvsMIP/MJP,together,7
209,Human,FAVvsP,opposed,12
209,Human,FAVvsMJP,opposed,9
209,Human,MDvsMIP/MJP,opposed,9
209,Human,MDvsMIP/MJP,opposed,3
209,Human,FAVvsMJP,opposed,3
209,Human,FAVvsP,together,8
209,Human,FAVvsMJP,together,4
209,Human,FAVvsP,together,1
209,Human,MDvsMIP/MJP,together,9
209,Human,FAVvsP,opposed,1
209,Human,FAVvsMJP,together,11
210,Human,FAVvsMJP,together,0
210,Human,FAVvsP,together,0
210,Human,FAVvsMJP,opposed,12
210,Human,FAVvsP,together,0
210,Human,MDvsMIP/MJP,together,0
210,Human,MDvsMIP/MJP,opposed,0
210,Human,MDvsMIP/MJP,together,0
210,Human,FAVvsP,opposed,5
210,Human,FAVvsMJP,together,0
210,Human,FAVvsMJP,opposed,6
210,Human,FAVvsP,opposed,0
210,Human,MDvsMIP/MJP,opposed,0
211,Human,FAVvsP,together,0
211,Human,FAVvsMJP,together,0
211,Human,MDvsMIP/MJP,opposed,0
211,Human,FAVvsMJP,opposed,12
211,Human,MDvsMIP/MJP,together,0
211,Human,MDvsMIP/MJP,opposed,0
211,Human,FAVvsP,opposed,12
211,Human,MDvsMIP/MJP,together,0
211,Human,FAVvsP,opposed,0
211,Human,FAVvsMJP,together,5
211,Human,FAVvsMJP,opposed,7
211,Human,FAVvsP,together,6
212,Human,FAVvsMJP,opposed,9
212,Human,FAVvsP,opposed,7
212,Human,MDvsMIP/MJP,opposed,8
212,Human,MDvsMIP/MJP,together,0
212,Human,FAVvsMJP,together,2
212,Human,FAVvsP,opposed,10
212,Human,MDvsMIP/MJP,opposed,9
212,Human,MDvsMIP/MJP,together,3
212,Human,FAVvsP,together,0
212,Human,FAVvsMJP,opposed,9
212,Human,FAVvsMJP,together,1
212,Human,FAVvsP,together,0
213,Human,FAVvsP,opposed,1
213,Human,MDvsMIP/MJP,opposed,10
213,Human,FAVvsP,together,12
213,Human,MDvsMIP/MJP,together,3
213,Human,FAVvsP,opposed,5
213,Human,FAVvsMJP,opposed,3
213,Human,MDvsMIP/MJP,opposed,5
213,Human,FAVvsMJP,together,5
213,Human,FAVvsMJP,together,5
213,Human,FAVvsMJP,opposed,7
213,Human,MDvsMIP/MJP,together,5
213,Human,FAVvsP,together,11
214,Human,FAVvsMJP,together,12
214,Human,MDvsMIP/MJP,together,8
214,Human,FAVvsP,opposed,0
214,Human,MDvsMIP/MJP,opposed,11
214,Human,MDvsMIP/MJP,opposed,10
214,Human,MDvsMIP/MJP,together,10
214,Human,FAVvsP,together,9
214,Human,FAVvsMJP,together,8
214,Human,FAVvsP,opposed,0
214,Human,FAVvsP,together,11
214,Human,FAVvsMJP,opposed,0
214,Human,FAVvsMJP,opposed,1
215,Human,MDvsMIP/MJP,opposed,4
215,Human,FAVvsP,together,2
215,Human,FAVvsMJP,together,5
215,Human,MDvsMIP/MJP,together,4
215,Human,FAVvsP,opposed,5
215,Human,FAVvsMJP,together,2
215,Human,MDvsMIP/MJP,opposed,7
215,Human,MDvsMIP/MJP,together,4
215,Human,FAVvsP,opposed,9
215,Human,FAVvsMJP,opposed,6
215,Human,FAVvsMJP,opposed,1
215,Human,FAVvsP,together,12
216,Human,FAVvsMJP,opposed,12
216,Human,MDvsMIP/MJP,opposed,6
216,Human,FAVvsP,together,0
216,Human,FAVvsP,opposed,6
216,Human,FAVvsP,opposed,6
216,Human,FAVvsP,together,0
216,Human,FAVvsMJP,opposed,6
216,Human,MDvsMIP/MJP,together,3
216,Human,MDvsMIP/MJP,together,0
216,Human,MDvsMIP/MJP,opposed,9
216,Human,FAVvsMJP,together,6
216,Human,FAVvsMJP,together,3
217,Human,MDvsMIP/MJP,together,0
217,Human,FAVvsMJP,opposed,9
217,Human,FAVvsMJP,together,4
217,Human,MDvsMIP/MJP,opposed,0
217,Human,FAVvsP,opposed,3
217,Human,FAVvsP,together,0
217,Human,FAVvsP,together,0
217,Human,FAVvsP,opposed,3
217,Human,MDvsMIP/MJP,together,0
217,Human,FAVvsMJP,together,4
217,Human,MDvsMIP/MJP,opposed,0
217,Human,FAVvsMJP,opposed,8
218,Human,FAVvsMJP,opposed,8
218,Human,FAVvsP,together,3
218,Human,FAVvsP,together,3
218,Human,MDvsMIP/MJP,together,1
218,Human,FAVvsP,opposed,12
218,Human,FAVvsMJP,together,6
218,Human,FAVvsMJP,together,3
218,Human,FAVvsMJP,opposed,12
218,Human,MDvsMIP/MJP,opposed,5
218,Human,FAVvsP,opposed,2
218,Human,MDvsMIP/MJP,together,0
218,Human,MDvsMIP/MJP,opposed,0
219,Human,FAVvsP,together,1
219,Human,MDvsMIP/MJP,opposed,7
219,Human,FAVvsMJP,together,5
219,Human,FAVvsP,opposed,1
219,Human,FAVvsMJP,opposed,7
219,Human,MDvsMIP/MJP,together,6
219,Human,FAVvsP,together,0
219,Human,FAVvsMJP,together,7
219,Human,FAVvsMJP,opposed,8
219,Human,MDvsMIP/MJP,together,3
219,Human,FAVvsP,opposed,1
219,Human,MDvsMIP/MJP,opposed,3
220,Human,FAVvsP,opposed,4
220,Human,FAVvsMJP,together,0
220,Human,MDvsMIP/MJP,together,6
220,Human,FAVvsMJP,together,7
220,Human,FAVvsP,opposed,10
220,Human,FAVvsMJP,opposed,4
220,Human,FAVvsP,together,9
220,Human,FAVvsP,together,9
220,Human,MDvsMIP/MJP,together,7
220,Human,MDvsMIP/MJP,opposed,7
220,Human,MDvsMIP/MJP,opposed,9
220,Human,FAVvsMJP,opposed,6
221,Human,FAVvsP,together,12
221,Human,FAVvsMJP,together,3
221,Human,FAVvsP,opposed,0
221,Human,MDvsMIP/MJP,opposed,7
221,Human,FAVvsMJP,together,0
221,Human,FAVvsP,together,2
221,Human,MDvsMIP/MJP,together,7
221,Human,MDvsMIP/MJP,together,5
221,Human,MDvsMIP/MJP,opposed,3
221,Human,FAVvsP,opposed,0
221,Human,FAVvsMJP,opposed,0
221,Human,FAVvsMJP,opposed,0
222,Human,MDvsMIP/MJP,opposed,1
222,Human,FAVvsP,together,9
222,Human,FAVvsMJP,together,10
222,Human,FAVvsP,opposed,5
222,Human,FAVvsMJP,opposed,6
222,Human,FAVvsP,opposed,5
222,Human,MDvsMIP/MJP,opposed,3
222,Human,FAVvsP,together,3
222,Human,MDvsMIP/MJP,together,4
222,Human,MDvsMIP/MJP,together,4
222,Human,FAVvsMJP,opposed,7
222,Human,FAVvsMJP,together,9
223,Human,FAVvsMJP,together,0
223,Human,MDvsMIP/MJP,opposed,0
223,Human,FAVvsP,together,0
223,Human,FAVvsMJP,opposed,12
223,Human,FAVvsP,opposed,12
223,Human,MDvsMIP/MJP,together,0
223,Human,MDvsMIP/MJP,opposed,0
223,Human,FAVvsMJP,opposed,12
223,Human,FAVvsP,together,0
223,Human,MDvsMIP/MJP,together,0
223,Human,FAVvsP,opposed,12
223,Human,FAVvsMJP,together,0
224,Human,FAVvsP,together,0
224,Human,FAVvsP,together,0
224,Human,FAVvsP,opposed,5
224,Human,FAVvsMJP,opposed,11
224,Human,MDvsMIP/MJP,opposed,12
224,Human,FAVvsMJP,opposed,11
224,Human,FAVvsMJP,together,3
224,Human,MDvsMIP/MJP,together,4
224,Human,MDvsMIP/MJP,opposed,7
224,Human,FAVvsP,opposed,12
224,Human,FAVvsMJP,together,2
224,Human,MDvsMIP/MJP,together,1
225,Human,FAVvsP,opposed,0
225,Human,MDvsMIP/MJP,together,6
225,Human,FAVvsP,opposed,0
225,Human,FAVvsMJP,opposed,6
225,Human,MDvsMIP/MJP,opposed,6
225,Human,FAVvsP,together,0
225,Human,FAVvsP,together,0
225,Human,MDvsMIP/MJP,opposed,6
225,Human,FAVvsMJP,together,6
225,Human,FAVvsMJP,opposed,6
225,Human,MDvsMIP/MJP,together,6
225,Human,FAVvsMJP,together,6
226,Human,MDvsMIP/MJP,opposed,7
226,Human,FAVvsMJP,opposed,9
226,Human,FAVvsMJP,together,2
226,Human,FAVvsP,opposed,3
226,Human,MDvsMIP/MJP,together,3
226,Human,FAVvsP,together,7
226,Human,MDvsMIP/MJP,together,2
226,Human,FAVvsMJP,opposed,6
226,Human,MDvsMIP/MJP,opposed,5
226,Human,FAVvsP,together,2
226,Human,FAVvsP,opposed,1
226,Human,FAVvsMJP,together,2
227,Human,MDvsMIP/MJP,opposed,7
227,Human,FAVvsP,together,1
227,Human,FAVvsMJP,together,0
227,Human,MDvsMIP/MJP,opposed,1
227,Human,MDvsMIP/MJP,together,7
227,Human,FAVvsMJP,opposed,12
227,Human,FAVvsP,opposed,12
227,Human,FAVvsP,together,0
227,Human,FAVvsMJP,opposed,12
227,Human,FAVvsMJP,together,1
227,Human,MDvsMIP/MJP,together,0
227,Human,FAVvsP,opposed,12
228,Human,FAVvsP,opposed,5
228,Human,FAVvsMJP,opposed,7
228,Human,FAVvsMJP,opposed,5
228,Human,FAVvsP,together,2
228,Human,MDvsMIP/MJP,together,3
228,Human,FAVvsP,together,0
228,Human,FAVvsMJP,together,0
228,Human,MDvsMIP/MJP,opposed,3
228,Human,MDvsMIP/MJP,opposed,2
228,Human,FAVvsMJP,together,2
228,Human,MDvsMIP/MJP,together,0
228,Human,FAVvsP,opposed,10
229,Human,FAVvsMJP,opposed,3
229,Human,MDvsMIP/MJP,together,9
229,Human,FAVvsP,together,9
229,Human,FAVvsP,together,3
229,Human,MDvsMIP/MJP,together,8
229,Human,FAVvsP,opposed,2
229,Human,FAVvsMJP,together,2
229,Human,FAVvsP,opposed,2
229,Human,MDvsMIP/MJP,opposed,9
229,Human,FAVvsMJP,opposed,4
229,Human,FAVvsMJP,together,4
229,Human,MDvsMIP/MJP,opposed,9
230,Human,MDvsMIP/MJP,opposed,0
230,Human,FAVvsP,opposed,12
230,Human,MDvsMIP/MJP,opposed,0
230,Human,FAVvsMJP,together,0
230,Human,FAVvsP,opposed,12
230,Human,FAVvsMJP,opposed,12
230,Human,FAVvsP,together,0
230,Human,FAVvsP,together,0
230,Human,FAVvsMJP,together,0
230,Human,MDvsMIP/MJP,together,0
230,Human,FAVvsMJP,opposed,8
230,Human,MDvsMIP/MJP,together,0
231,Human,MDvsMIP/MJP,together,7
231,Human,MDvsMIP/MJP,opposed,2
231,Human,FAVvsP,together,4
231,Human,FAVvsP,opposed,7
231,Human,FAVvsP,opposed,8
231,Human,FAVvsMJP,opposed,7
231,Human,FAVvsMJP,opposed,6
231,Human,FAVvsMJP,together,7
231,Human,MDvsMIP/MJP,together,4
231,Human,FAVvsP,together,4
231,Human,MDvsMIP/MJP,opposed,7
231,Human,FAVvsMJP,together,6
232,Human,FAVvsP,together,1
232,Human,FAVvsP,together,7
232,Human,MDvsMIP/MJP,together,12
232,Human,MDvsMIP/MJP,opposed,5
232,Human,FAVvsP,opposed,4
232,Human,MDvsMIP/MJP,together,9
232,Human,FAVvsMJP,together,9
232,Human,FAVvsMJP,opposed,11
232,Human,FAVvsMJP,together,0
232,Human,FAVvsP,opposed,10
232,Human,FAVvsMJP,opposed,11
232,Human,MDvsMIP/MJP,opposed,1
233,Human,FAVvsMJP,opposed,12
233,Human,FAVvsP,together,0
233,Human,MDvsMIP/MJP,opposed,6
233,Human,FAVvsMJP,together,4
233,Human,MDvsMIP/MJP,together,6
233,Human,FAVvsP,together,0
233,Human,FAVvsP,opposed,2
233,Human,MDvsMIP/MJP,opposed,5
233,Human,FAVvsMJP,opposed,7
233,Human,FAVvsMJP,together,5
233,Human,MDvsMIP/MJP,together,6
233,Human,FAVvsP,opposed,9
234,Human,MDvsMIP/MJP,opposed,0
234,Human,FAVvsP,together,0
234,Human,MDvsMIP/MJP,together,0
234,Human,FAVvsMJP,opposed,7
234,Human,FAVvsP,together,2
234,Human,FAVvsMJP,opposed,10
234,Human,FAVvsP,opposed,12
234,Human,FAVvsMJP,together,5
234,Human,FAVvsP,opposed,9
234,Human,MDvsMIP/MJP,together,0
234,Human,FAVvsMJP,together,3
234,Human,MDvsMIP/MJP,opposed,0
235,Human,MDvsMIP/MJP,together,12
235,Human,FAVvsP,opposed,7
235,Human,MDvsMIP/MJP,together,5
235,Human,FAVvsMJP,opposed,5
235,Human,FAVvsMJP,opposed,4
235,Human,FAVvsP,together,0
235,Human,FAVvsP,opposed,6
235,Human,FAVvsMJP,together,4
235,Human,MDvsMIP/MJP,opposed,7
235,Human,FAVvsMJP,together,8
235,Human,MDvsMIP/MJP,opposed,4
235,Human,FAVvsP,together,11
236,Human,MDvsMIP/MJP,opposed,6
236,Human,MDvsMIP/MJP,together,0
236,Human,FAVvsMJP,together,0
236,Human,FAVvsMJP,opposed,12
236,Human,FAVvsP,opposed,12
236,Human,FAVvsP,together,0
236,Human,FAVvsP,together,0
236,Human,FAVvsP,opposed,12
236,Human,MDvsMIP/MJP,opposed,0
236,Human,FAVvsMJP,opposed,12
236,Human,MDvsMIP/MJP,together,0
236,Human,FAVvsMJP,together,0
237,Human,FAVvsMJP,opposed,9
237,Human,MDvsMIP/MJP,opposed,12
237,Human,FAVvsMJP,together,3
237,Human,FAVvsMJP,together,4
237,Human,FAVvsP,opposed,6
237,Human,FAVvsMJP,opposed,8
237,Human,MDvsMIP/MJP,opposed,6
237,Human,FAVvsP,together,2
237,Human,MDvsMIP/MJP,together,3
237,Human,FAVvsP,together,7
237,Human,MDvsMIP/MJP,together,11
237,Human,FAVvsP,opposed,5
238,Human,FAVvsP,opposed,0
238,Human,FAVvsMJP,opposed,6
238,Human,FAVvsP,opposed,0
238,Human,FAVvsMJP,together,6
238,Human,MDvsMIP/MJP,opposed,0
238,Human,MDvsMIP/MJP,together,0
238,Human,MDvsMIP/MJP,opposed,0
238,Human,FAVvsMJP,together,5
238,Human,MDvsMIP/MJP,together,0
238,Human,FAVvsMJP,opposed,6
238,Human,FAVvsP,together,0
238,Human,FAVvsP,together,0
239,Human,FAVvsMJP,opposed,6
239,Human,MDvsMIP/MJP,together,0
239,Human,FAVvsMJP,together,6
239,Human,MDvsMIP/MJP,opposed,0
239,Human,FAVvsMJP,together,0
239,Human,FAVvsP,opposed,12
239,Human,FAVvsP,together,0
239,Human,FAVvsP,together,0
239,Human,MDvsMIP/MJP,together,0
239,Human,MDvsMIP/MJP,opposed,0
239,Human,FAVvsMJP,opposed,12
239,Human,FAVvsP,opposed,12
240,Human,MDvsMIP/MJP,opposed,6
240,Human,FAVvsMJP,opposed,11
240,Human,FAVvsMJP,opposed,8
240,Human,MDvsMIP/MJP,opposed,0
240,Human,FAVvsP,together,0
240,Human,FAVvsP,opposed,12
240,Human,FAVvsMJP,together,6
240,Human,FAVvsP,opposed,0
240,Human,MDvsMIP/MJP,together,0
240,Human,FAVvsMJP,together,0
240,Human,FAVvsP,together,0
240,Human,MDvsMIP/MJP,together,5
241,Human,FAVvsMJP,opposed,5
241,Human,FAVvsMJP,together,12
241,Human,MDvsMIP/MJP,opposed,0
241,Human,FAVvsMJP,opposed,12
241,Human,MDvsMIP/MJP,together,0
241,Human,FAVvsMJP,together,0
241,Human,MDvsMIP/MJP,together,0
241,Human,FAVvsP,opposed,12
