pid,group,matrix_name,condition,n,mean,sd,sem
218,Human,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
218,Human,MDvsMIP/MJP,opposed,2,2.5,3.5355339059327378,2.5
218,Human,FAVvsP,together,2,3,0,0
218,Human,FAVvsP,opposed,2,7,7.0710678118654755,5
219,Human,FAVvsMJP,together,2,6,1.4142135623730951,1
219,Human,FAVvsMJP,opposed,2,7.5,0.7071067811865476,0.5
219,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
219,Human,MDvsMIP/MJP,opposed,2,5,2.8284271247461903,2
219,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
219,Human,FAVvsP,opposed,2,1,0,0
220,Human,FAVvsMJP,together,2,3.5,4.949747468305833,3.4999999999999996
220,Human,FAVvsMJP,opposed,2,5,1.4142135623730951,1
220,Human,MDvsMIP/MJP,together,2,6.5,0.7071067811865476,0.5
220,Human,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
220,Human,FAVvsP,together,2,9,0,0
220,Human,FAVvsP,opposed,2,7,4.242640687119285,2.9999999999999996
221,Human,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
221,Human,FAVvsMJP,opposed,2,0,0,0
221,Human,MDvsMIP/MJP,together,2,6,1.4142135623730951,1
221,Human,MDvsMIP/MJP,opposed,2,5,2.8284271247461903,2
221,Human,FAVvsP,together,2,7,7.0710678118654755,5
221,Human,FAVvsP,opposed,2,0,0,0
222,Human,FAVvsMJP,together,2,9.5,0.7071067811865476,0.5
222,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
222,Human,MDvsMIP/MJP,together,2,4,0,0
222,Human,MDvsMIP/MJP,opposed,2,2,1.4142135623730951,1
222,Human,FAVvsP,together,2,6,4.242640687119285,2.9999999999999996
222,Human,FAVvsP,opposed,2,5,0,0
223,Human,FAVvsMJP,together,2,0,0,0
223,Human,FAVvsMJP,opposed,2,12,0,0
223,Human,MDvsMIP/MJP,together,2,0,0,0
223,Human,MDvsMIP/MJP,opposed,2,0,0,0
223,Human,FAVvsP,together,2,0,0,0
223,Human,FAVvsP,opposed,2,12,0,0
224,Human,FAVvsMJP,together,2,2.5,0.7071067811865476,0.5
224,Human,FAVvsMJP,opposed,2,11,0,0
224,Human,MDvsMIP/MJP,together,2,2.5,2.1213203435596424,1.4999999999999998
224,Human,MDvsMIP/MJP,opposed,2,9.5,3.5355339059327378,2.5
224,Human,FAVvsP,together,2,0,0,0
224,Human,FAVvsP,opposed,2,8.5,4.949747468305833,3.4999999999999996
225,Human,FAVvsMJP,together,2,6,0,0
225,Human,FAVvsMJP,opposed,2,6,0,0
225,Human,MDvsMIP/MJP,together,2,6,0,0
225,Human,MDvsMIP/MJP,opposed,2,6,0,0
225,Human,FAVvsP,together,2,0,0,0
225,Human,FAVvsP,opposed,2,0,0,0
226,Human,FAVvsMJP,together,2,2,0,0
226,Human,FAVvsMJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
226,Human,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
226,Human,MDvsMIP/MJP,opposed,2,6,1.4142135623730951,1
226,Human,FAVvsP,together,2,4.5,3.5355339059327378,2.5
226,Human,FAVvsP,opposed,2,2,1.4142135623730951,1
227,Human,FAVvsMJP,together,2,0.5,0.7071067811865476,0.5
227,Human,FAVvsMJP,opposed,2,12,0,0
227,Human,MDvsMIP/MJP,together,2,3.5,4.949747468305833,3.4999999999999996
227,Human,MDvsMIP/MJP,opposed,2,4,4.242640687119285,2.9999999999999996
227,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
227,Human,FAVvsP,opposed,2,12,0,0
228,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
228,Human,FAVvsMJP,opposed,2,6,1.4142135623730951,1
228,Human,MDvsMIP/MJP,together,2,1.5,2.1213203435596424,1.4999999999999998
228,Human,MDvsMIP/MJP,opposed,2,2.5,0.7071067811865476,0.5
228,Human,FAVvsP,together,2,1,1.4142135623730951,1
228,Human,FAVvsP,opposed,2,7.5,3.5355339059327378,2.5
229,Human,FAVvsMJP,together,2,3,1.4142135623730951,1
229,Human,FAVvsMJP,opposed,2,3.5,0.7071067811865476,0.5
229,Human,MDvsMIP/MJP,together,2,8.5,0.7071067811865476,0.5
229,Human,MDvsMIP/MJP,opposed,2,9,0,0
229,Human,FAVvsP,together,2,6,4.242640687119285,2.9999999999999996
229,Human,FAVvsP,opposed,2,2,0,0
230,Human,FAVvsMJP,together,2,0,0,0
230,Human,FAVvsMJP,opposed,2,10,2.8284271247461903,2
230,Human,MDvsMIP/MJP,together,2,0,0,0
230,Human,MDvsMIP/MJP,opposed,2,0,0,0
230,Human,FAVvsP,together,2,0,0,0
230,Human,FAVvsP,opposed,2,12,0,0
231,Human,FAVvsMJP,together,2,6.5,0.7071067811865476,0.5
231,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
231,Human,MDvsMIP/MJP,together,2,5.5,2.1213203435596424,1.4999999999999998
231,Human,MDvsMIP/MJP,opposed,2,4.5,3.5355339059327378,2.5
231,Human,FAVvsP,together,2,4,0,0
231,Human,FAVvsP,opposed,2,7.5,0.7071067811865476,0.5
232,Human,FAVvsMJP,together,2,4.5,6.363961030678928,4.5
232,Human,FAVvsMJP,opposed,2,11,0,0
232,Human,MDvsMIP/MJP,together,2,10.5,2.1213203435596424,1.4999999999999998
232,Human,MDvsMIP/MJP,opposed,2,3,2.8284271247461903,2
232,Human,FAVvsP,together,2,4,4.242640687119285,2.9999999999999996
232,Human,FAVvsP,opposed,2,7,4.242640687119285,2.9999999999999996
233,Human,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
233,Human,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
233,Human,MDvsMIP/MJP,together,2,6,0,0
233,Human,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
233,Human,FAVvsP,together,2,0,0,0
233,Human,FAVvsP,opposed,2,5.5,4.949747468305833,3.4999999999999996
234,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
234,Human,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
234,Human,MDvsMIP/MJP,together,2,0,0,0
234,Human,MDvsMIP/MJP,opposed,2,0,0,0
234,Human,FAVvsP,together,2,1,1.4142135623730951,1
234,Human,FAVvsP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
235,Human,FAVvsMJP,together,2,6,2.8284271247461903,2
235,Human,FAVvsMJP,opposed,2,4.5,0.7071067811865476,0.5
235,Human,MDvsMIP/MJP,together,2,8.5,4.949747468305833,3.4999999999999996
235,Human,MDvsMIP/MJP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
235,Human,FAVvsP,together,2,5.5,7.7781745930520225,5.499999999999999
235,Human,FAVvsP,opposed,2,6.5,0.7071067811865476,0.5
236,Human,FAVvsMJP,together,2,0,0,0
236,Human,FAVvsMJP,opposed,2,12,0,0
236,Human,MDvsMIP/MJP,together,2,0,0,0
236,Human,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
236,Human,FAVvsP,together,2,0,0,0
236,Human,FAVvsP,opposed,2,12,0,0
237,Human,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
237,Human,FAVvsMJP,opposed,2,8.5,0.7071067811865476,0.5
237,Human,MDvsMIP/MJP,together,2,7,5.656854249492381,4
237,Human,MDvsMIP/MJP,opposed,2,9,4.242640687119285,2.9999999999999996
237,Human,FAVvsP,together,2,4.5,3.5355339059327378,2.5
237,Human,FAVvsP,opposed,2,5.5,0.7071067811865476,0.5
238,Human,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
238,Human,FAVvsMJP,opposed,2,6,0,0
238,Human,MDvsMIP/MJP,together,2,0,0,0
238,Human,MDvsMIP/MJP,opposed,2,0,0,0
238,Human,FAVvsP,together,2,0,0,0
238,Human,FAVvsP,opposed,2,0,0,0
239,Human,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
239,Human,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
239,Human,MDvsMIP/MJP,together,2,0,0,0
239,Human,MDvsMIP/MJP,opposed,2,0,0,0
239,Human,FAVvsP,together,2,0,0,0
239,Human,FAVvsP,opposed,2,12,0,0
240,Human,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
240,Human,FAVvsMJP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
240,Human,MDvsMIP/MJP,together,2,2.5,3.5355339059327378,2.5
240,Human,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
240,Human,FAVvsP,together,2,0,0,0
240,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
241,Human,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
241,Human,FAVvsMJP,opposed,2,8.5,4.949747468305833,3.4999999999999996
241,Human,MDvsMIP/MJP,together,2,0,0,0
241,Human,MDvsMIP/MJP,opposed,2,0,0,0
241,Human,FAVvsP,together,2,12,0,0
241,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
242,Human,FAVvsMJP,together,2,3,1.4142135623730951,1
242,Human,FAVvsMJP,opposed,2,8,1.4142135623730951,1
242,Human,MDvsMIP/MJP,together,2,3,0,0
242,Human,MDvsMIP/MJP,opposed,2,0,0,0
242,Human,FAVvsP,together,2,0,0,0
242,Human,FAVvsP,opposed,2,5,1.4142135623730951,1
243,Human,FAVvsMJP,together,2,7.5,6.363961030678928,4.5
243,Human,FAVvsMJP,opposed,2,5,1.4142135623730951,1
243,Human,MDvsMIP/MJP,together,2,6,1.4142135623730951,1
243,Human,MDvsMIP/MJP,opposed,2,10.5,0.7071067811865476,0.5
243,Human,FAVvsP,together,2,8.5,4.949747468305833,3.4999999999999996
243,Human,FAVvsP,opposed,2,7,1.4142135623730951,1
244,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
244,Human,FAVvsMJP,opposed,2,8.5,0.7071067811865476,0.5
244,Human,MDvsMIP/MJP,together,2,7.5,2.1213203435596424,1.4999999999999998
244,Human,MDvsMIP/MJP,opposed,2,2,0,0
244,Human,FAVvsP,together,2,3,1.4142135623730951,1
244,Human,FAVvsP,opposed,2,6.5,3.5355339059327378,2.5
245,Human,FAVvsMJP,together,2,0,0,0
245,Human,FAVvsMJP,opposed,2,6.5,6.363961030678928,4.5
245,Human,MDvsMIP/MJP,together,2,0,0,0
245,Human,MDvsMIP/MJP,opposed,2,0,0,0
245,Human,FAVvsP,together,2,0,0,0
245,Human,FAVvsP,opposed,2,12,0,0
246,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
246,Human,FAVvsMJP,opposed,2,7.5,0.7071067811865476,0.5
246,Human,MDvsMIP/MJP,together,2,0,0,0
246,Human,MDvsMIP/MJP,opposed,2,4,2.8284271247461903,2
246,Human,FAVvsP,together,2,0,0,0
246,Human,FAVvsP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
247,Human,FAVvsMJP,together,2,5.5,4.949747468305833,3.4999999999999996
247,Human,FAVvsMJP,opposed,2,6,7.0710678118654755,5
247,Human,MDvsMIP/MJP,together,2,7,1.4142135623730951,1
247,Human,MDvsMIP/MJP,opposed,2,5.5,7.7781745930520225,5.499999999999999
247,Human,FAVvsP,together,2,7,1.4142135623730951,1
247,Human,FAVvsP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
248,Human,FAVvsMJP,together,2,6,0,0
248,Human,FAVvsMJP,opposed,2,6,0,0
248,Human,MDvsMIP/MJP,together,2,6,0,0
248,Human,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
248,Human,FAVvsP,together,2,0,0,0
248,Human,FAVvsP,opposed,2,0,0,0
249,AI,FAVvsMJP,together,2,1,0,0
249,AI,FAVvsMJP,opposed,2,10,0,0
249,AI,MDvsMIP/MJP,together,2,1.5,0.7071067811865476,0.5
249,AI,MDvsMIP/MJP,opposed,2,10.5,0.7071067811865476,0.5
249,AI,FAVvsP,together,2,0,0,0
249,AI,FAVvsP,opposed,2,10.5,0.7071067811865476,0.5
250,AI,FAVvsMJP,together,2,0.5,0.7071067811865476,0.5
250,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
250,AI,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
250,AI,MDvsMIP/MJP,opposed,2,6,0,0
250,AI,FAVvsP,together,2,6,2.8284271247461903,2
250,AI,FAVvsP,opposed,2,9,2.8284271247461903,2
251,AI,FAVvsMJP,together,2,0,0,0
251,AI,FAVvsMJP,opposed,2,12,0,0
251,AI,MDvsMIP/MJP,together,2,0,0,0
251,AI,MDvsMIP/MJP,opposed,2,0,0,0
251,AI,FAVvsP,together,2,0,0,0
251,AI,FAVvsP,opposed,2,12,0,0
252,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
252,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
252,AI,MDvsMIP/MJP,together,2,3.5,2.1213203435596424,1.4999999999999998
252,AI,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
252,AI,FAVvsP,together,2,0,0,0
252,AI,FAVvsP,opposed,2,7,7.0710678118654755,5
253,AI,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
253,AI,FAVvsMJP,opposed,2,3.5,0.7071067811865476,0.5
253,AI,MDvsMIP/MJP,together,2,0,0,0
253,AI,MDvsMIP/MJP,opposed,2,3,2.8284271247461903,2
253,AI,FAVvsP,together,2,8.5,2.1213203435596424,1.4999999999999998
253,AI,FAVvsP,opposed,2,5,2.8284271247461903,2
254,AI,FAVvsMJP,together,2,2.5,3.5355339059327378,2.5
254,AI,FAVvsMJP,opposed,2,3,4.242640687119285,2.9999999999999996
254,AI,MDvsMIP/MJP,together,2,4.5,3.5355339059327378,2.5
254,AI,MDvsMIP/MJP,opposed,2,6,7.0710678118654755,5
254,AI,FAVvsP,together,2,10,0,0
254,AI,FAVvsP,opposed,2,10,1.4142135623730951,1
255,AI,FAVvsMJP,together,2,0,0,0
255,AI,FAVvsMJP,opposed,2,12,0,0
255,AI,MDvsMIP/MJP,together,2,0,0,0
255,AI,MDvsMIP/MJP,opposed,2,0,0,0
255,AI,FAVvsP,together,2,0,0,0
255,AI,FAVvsP,opposed,2,12,0,0
256,AI,FAVvsMJP,together,2,7,5.656854249492381,4
256,AI,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
256,AI,MDvsMIP/MJP,together,2,8,0,0
256,AI,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
256,AI,FAVvsP,together,2,4.5,6.363961030678928,4.5
256,AI,FAVvsP,opposed,2,0,0,0
257,AI,FAVvsMJP,together,2,5.5,4.949747468305833,3.4999999999999996
257,AI,FAVvsMJP,opposed,2,7.5,3.5355339059327378,2.5
257,AI,MDvsMIP/MJP,together,2,6.5,0.7071067811865476,0.5
257,AI,MDvsMIP/MJP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
257,AI,FAVvsP,together,2,7.5,3.5355339059327378,2.5
257,AI,FAVvsP,opposed,2,7.5,0.7071067811865476,0.5
258,AI,FAVvsMJP,together,2,6,2.8284271247461903,2
258,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
258,AI,MDvsMIP/MJP,together,2,5,7.0710678118654755,5
258,AI,MDvsMIP/MJP,opposed,2,3.5,0.7071067811865476,0.5
258,AI,FAVvsP,together,2,0,0,0
258,AI,FAVvsP,opposed,2,4,5.656854249492381,4
259,AI,FAVvsMJP,together,2,4,0,0
259,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
259,AI,MDvsMIP/MJP,together,2,3,0,0
259,AI,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
259,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
259,AI,FAVvsP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
260,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
260,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
260,AI,MDvsMIP/MJP,together,2,0,0,0
260,AI,MDvsMIP/MJP,opposed,2,0,0,0
260,AI,FAVvsP,together,2,0,0,0
260,AI,FAVvsP,opposed,2,0,0,0
261,AI,FAVvsMJP,together,2,5,0,0
261,AI,FAVvsMJP,opposed,2,7,0,0
261,AI,MDvsMIP/MJP,together,2,3,2.8284271247461903,2
261,AI,MDvsMIP/MJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
261,AI,FAVvsP,together,2,0,0,0
261,AI,FAVvsP,opposed,2,3,1.4142135623730951,1
262,AI,FAVvsMJP,together,2,0,0,0
262,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
262,AI,MDvsMIP/MJP,together,2,0,0,0
262,AI,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
262,AI,FAVvsP,together,2,0,0,0
262,AI,FAVvsP,opposed,2,11.5,0.7071067811865476,0.5
263,AI,FAVvsMJP,together,2,4,1.4142135623730951,1
263,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
263,AI,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
263,AI,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
263,AI,FAVvsP,together,2,1,1.4142135623730951,1
263,AI,FAVvsP,opposed,2,3.5,3.5355339059327378,2.5
264,AI,FAVvsMJP,together,2,4,2.8284271247461903,2
264,AI,FAVvsMJP,opposed,2,7,1.4142135623730951,1
264,AI,MDvsMIP/MJP,together,2,4,2.8284271247461903,2
264,AI,MDvsMIP/MJP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
264,AI,FAVvsP,together,2,2,0,0
264,AI,FAVvsP,opposed,2,0,0,0
265,AI,FAVvsMJP,together,2,6,0,0
265,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
265,AI,MDvsMIP/MJP,together,2,6,0,0
265,AI,MDvsMIP/MJP,opposed,2,9,4.242640687119285,2.9999999999999996
265,AI,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
265,AI,FAVvsP,opposed,2,0,0,0
266,AI,FAVvsMJP,together,2,2,2.8284271247461903,2
266,AI,FAVvsMJP,opposed,2,3,0,0
266,AI,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
266,AI,MDvsMIP/MJP,opposed,2,3.5,0.7071067811865476,0.5
266,AI,FAVvsP,together,2,4.5,4.949747468305833,3.4999999999999996
266,AI,FAVvsP,opposed,2,4.5,4.949747468305833,3.4999999999999996
267,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
267,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
267,AI,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
267,AI,MDvsMIP/MJP,opposed,2,0,0,0
267,AI,FAVvsP,together,2,0,0,0
267,AI,FAVvsP,opposed,2,0,0,0
268,AI,FAVvsMJP,together,2,0,0,0
268,AI,FAVvsMJP,opposed,2,0.5,0.7071067811865476,0.5
268,AI,MDvsMIP/MJP,together,2,0,0,0
268,AI,MDvsMIP/MJP,opposed,2,0,0,0
268,AI,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
268,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
269,AI,FAVvsMJP,together,2,5,0,0
269,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
269,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
269,AI,MDvsMIP/MJP,opposed,2,0,0,0
269,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
269,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
270,AI,FAVvsMJP,together,2,5,1.4142135623730951,1
270,AI,FAVvsMJP,opposed,2,7,1.4142135623730951,1
270,AI,MDvsMIP/MJP,together,2,2,0,0
270,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
270,AI,FAVvsP,together,2,0,0,0
270,AI,FAVvsP,opposed,2,7.5,4.949747468305833,3.4999999999999996
271,AI,FAVvsMJP,together,2,7.5,0.7071067811865476,0.5
271,AI,FAVvsMJP,opposed,2,9,1.4142135623730951,1
271,AI,MDvsMIP/MJP,together,2,3.5,3.5355339059327378,2.5
271,AI,MDvsMIP/MJP,opposed,2,8,0,0
271,AI,FAVvsP,together,2,2,2.8284271247461903,2
271,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
272,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
272,AI,FAVvsMJP,opposed,2,6,0,0
272,AI,MDvsMIP/MJP,together,2,6,0,0
272,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
272,AI,FAVvsP,together,2,0,0,0
272,AI,FAVvsP,opposed,2,0,0,0
273,AI,FAVvsMJP,together,2,6.5,3.5355339059327378,2.5
273,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
273,AI,MDvsMIP/MJP,together,2,0,0,0
273,AI,MDvsMIP/MJP,opposed,2,0,0,0
273,AI,FAVvsP,together,2,2,1.4142135623730951,1
273,AI,FAVvsP,opposed,2,8,5.656854249492381,4
274,AI,FAVvsMJP,together,2,2,1.4142135623730951,1
274,AI,FAVvsMJP,opposed,2,10.5,0.7071067811865476,0.5
274,AI,MDvsMIP/MJP,together,2,1,0,0
274,AI,MDvsMIP/MJP,opposed,2,2,0,0
274,AI,FAVvsP,together,2,2.5,0.7071067811865476,0.5
274,AI,FAVvsP,opposed,2,6,5.656854249492381,4
275,AI,FAVvsMJP,together,2,6,0,0
275,AI,FAVvsMJP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
275,AI,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
275,AI,MDvsMIP/MJP,opposed,2,9,4.242640687119285,2.9999999999999996
275,AI,FAVvsP,together,2,0,0,0
275,AI,FAVvsP,opposed,2,0,0,0
276,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
276,AI,FAVvsMJP,opposed,2,6,0,0
276,AI,MDvsMIP/MJP,together,2,6,0,0
276,AI,MDvsMIP/MJP,opposed,2,3.5,3.5355339059327378,2.5
276,AI,FAVvsP,together,2,0,0,0
276,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
277,AI,FAVvsMJP,together,2,5.5,4.949747468305833,3.4999999999999996
277,AI,FAVvsMJP,opposed,2,4,4.242640687119285,2.9999999999999996
277,AI,MDvsMIP/MJP,together,2,4,0,0
277,AI,MDvsMIP/MJP,opposed,2,7,2.8284271247461903,2
277,AI,FAVvsP,together,2,6,4.242640687119285,2.9999999999999996
277,AI,FAVvsP,opposed,2,5.5,4.949747468305833,3.4999999999999996
278,AI,FAVvsMJP,together,2,0,0,0
278,AI,FAVvsMJP,opposed,2,12,0,0
278,AI,MDvsMIP/MJP,together,2,0,0,0
278,AI,MDvsMIP/MJP,opposed,2,0,0,0
278,AI,FAVvsP,together,2,0,0,0
278,AI,FAVvsP,opposed,2,12,0,0
279,AI,FAVvsMJP,together,2,10,1.4142135623730951,1
279,AI,FAVvsMJP,opposed,2,4,2.8284271247461903,2
279,AI,MDvsMIP/MJP,together,2,7.5,4.949747468305833,3.4999999999999996
279,AI,MDvsMIP/MJP,opposed,2,6.5,4.949747468305833,3.4999999999999996
279,AI,FAVvsP,together,2,8,5.656854249492381,4
279,AI,FAVvsP,opposed,2,1.5,2.1213203435596424,1.4999999999999998
280,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
280,AI,FAVvsMJP,opposed,2,7.5,0.7071067811865476,0.5
280,AI,MDvsMIP/MJP,together,2,5,5.656854249492381,4
280,AI,MDvsMIP/MJP,opposed,2,3.5,0.7071067811865476,0.5
280,AI,FAVvsP,together,2,5.5,2.1213203435596424,1.4999999999999998
280,AI,FAVvsP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
281,AI,FAVvsMJP,together,2,2,0,0
281,AI,FAVvsMJP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
281,AI,MDvsMIP/MJP,together,2,1.5,0.7071067811865476,0.5
281,AI,MDvsMIP/MJP,opposed,2,1.5,2.1213203435596424,1.4999999999999998
281,AI,FAVvsP,together,2,1,1.4142135623730951,1
281,AI,FAVvsP,opposed,2,9.5,0.7071067811865476,0.5
282,AI,FAVvsMJP,together,2,7,1.4142135623730951,1
282,AI,FAVvsMJP,opposed,2,6,0,0
282,AI,MDvsMIP/MJP,together,2,6,0,0
282,AI,MDvsMIP/MJP,opposed,2,5,1.4142135623730951,1
282,AI,FAVvsP,together,2,0,0,0
282,AI,FAVvsP,opposed,2,0,0,0
283,AI,FAVvsMJP,together,2,7,7.0710678118654755,5
283,AI,FAVvsMJP,opposed,2,6,0,0
283,AI,MDvsMIP/MJP,together,2,9,4.242640687119285,2.9999999999999996
283,AI,MDvsMIP/MJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
283,AI,FAVvsP,together,2,3.5,0.7071067811865476,0.5
283,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
284,AI,FAVvsMJP,together,2,4.5,2.1213203435596424,1.4999999999999998
284,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
284,AI,MDvsMIP/MJP,together,2,7.5,3.5355339059327378,2.5
284,AI,MDvsMIP/MJP,opposed,2,8,4.242640687119285,2.9999999999999996
284,AI,FAVvsP,together,2,12,0,0
284,AI,FAVvsP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
285,AI,FAVvsMJP,together,2,0,0,0
285,AI,FAVvsMJP,opposed,2,12,0,0
285,AI,MDvsMIP/MJP,together,2,0,0,0
285,AI,MDvsMIP/MJP,opposed,2,0,0,0
285,AI,FAVvsP,together,2,2,2.8284271247461903,2
285,AI,FAVvsP,opposed,2,12,0,0
286,AI,FAVvsMJP,together,2,9.5,0.7071067811865476,0.5
286,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
286,AI,MDvsMIP/MJP,together,2,5.5,3.5355339059327378,2.5
286,AI,MDvsMIP/MJP,opposed,2,8,5.656854249492381,4
286,AI,FAVvsP,together,2,1,0,0
286,AI,FAVvsP,opposed,2,9.5,3.5355339059327378,2.5
287,AI,FAVvsMJP,together,2,9.5,2.1213203435596424,1.4999999999999998
287,AI,FAVvsMJP,opposed,2,2.5,2.1213203435596424,1.4999999999999998
287,AI,MDvsMIP/MJP,together,2,7,5.656854249492381,4
287,AI,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
287,AI,FAVvsP,together,2,6,0,0
287,AI,FAVvsP,opposed,2,12,0,0
288,AI,FAVvsMJP,together,2,2.5,3.5355339059327378,2.5
288,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
288,AI,MDvsMIP/MJP,together,2,3,2.8284271247461903,2
288,AI,MDvsMIP/MJP,opposed,2,2,2.8284271247461903,2
288,AI,FAVvsP,together,2,2.5,3.5355339059327378,2.5
288,AI,FAVvsP,opposed,2,12,0,0
289,AI,FAVvsMJP,together,2,0,0,0
289,AI,FAVvsMJP,opposed,2,12,0,0
289,AI,MDvsMIP/MJP,together,2,0,0,0
289,AI,MDvsMIP/MJP,opposed,2,0,0,0
289,AI,FAVvsP,together,2,0,0,0
289,AI,FAVvsP,opposed,2,12,0,0
290,AI,FAVvsMJP,together,2,4.5,2.1213203435596424,1.4999999999999998
290,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
290,AI,MDvsMIP/MJP,together,2,4,0,0
290,AI,MDvsMIP/MJP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
290,AI,FAVvsP,together,2,2.5,0.7071067811865476,0.5
